paragraph_id|label_id|x1|y1|x2|y2|text
0|0|0.29261363636363635|0.9631944444444445|0.3328480113636364|1.0|FIRM
0|1|0.3328480113636364|0.9631944444444445|0.38441051136363635|1.0|FACES
0|2|0.38441051136363635|0.9631944444444445|0.4262073863636363|1.0|LAST
0|3|0.4262073863636363|0.9631944444444445|0.45901988636363633|1.0|LEG
0|4|0.45901988636363633|0.9631944444444445|0.4836292613636363|1.0|OF
0|5|0.4836292613636363|0.9631944444444445|0.5433948863636363|1.0|HUMAN
0|6|0.5433948863636363|0.9631944444444445|0.6105823863636364|1.0|GENOME
0|7|0.6105823863636364|0.9631944444444445|0.6808948863636364|1.0|PROJECT
0|8|0.29261363636363635|0.9125|0.32386363636363635|0.9493055555555555|The
0|9|0.32386363636363635|0.9125|0.3723011363636364|0.9493055555555555|Celera
0|10|0.3723011363636364|0.9125|0.41409801136363633|0.9493055555555555|Corp.
0|11|0.41409801136363633|0.9125|0.43441051136363634|0.9493055555555555|of
0|12|0.43441051136363634|0.9125|0.5015980113636364|0.9493055555555555|Rockville,
0|13|0.5015980113636364|0.9125|0.5355823863636363|0.9493055555555555|Md.,
0|14|0.5355823863636363|0.9125|0.5695667613636364|0.9493055555555555|said
0|15|0.5695667613636364|0.9125|0.6289417613636363|0.9493055555555555|Monday
0|16|0.6289417613636363|0.9125|0.6433948863636363|0.9493055555555555|it
0|17|0.6433948863636363|0.9125|0.6769886363636364|0.9493055555555555|was
0|18|0.29261363636363635|0.8756944444444444|0.3367542613636364|0.9125|about
0|19|0.3367542613636364|0.8756944444444444|0.3562855113636364|0.9125|to
0|20|0.3562855113636364|0.8756944444444444|0.3984730113636364|0.9125|begin
0|21|0.3984730113636364|0.8756944444444444|0.42542613636363635|0.9125|the
0|22|0.42542613636363635|0.8756944444444444|0.4601917613636363|0.9125|final
0|23|0.4601917613636363|0.8756944444444444|0.5031605113636364|0.9125|stage
0|24|0.5031605113636364|0.8756944444444444|0.5211292613636364|0.9125|in
0|25|0.5211292613636364|0.8756944444444444|0.5433948863636363|0.9125|its
0|26|0.5433948863636363|0.8756944444444444|0.5953480113636364|0.9125|project
0|27|0.5953480113636364|0.8756944444444444|0.6148792613636364|0.9125|to
0|28|0.6148792613636364|0.8756944444444444|0.6695667613636364|0.9125|decode
0|29|0.29261363636363635|0.8388888888888889|0.3195667613636364|0.8756944444444444|the
0|30|0.3195667613636364|0.8388888888888889|0.37151988636363636|0.8756944444444444|human
0|31|0.37151988636363636|0.8388888888888889|0.43519176136363635|0.8756944444444444|genome.
0|32|0.29261363636363635|0.7881944444444444|0.32386363636363635|0.825|The
0|33|0.32386363636363635|0.7881944444444444|0.3547230113636364|0.825|two
0|34|0.3547230113636364|0.7881944444444444|0.38909801136363636|0.825|sets
0|35|0.38909801136363636|0.7881944444444444|0.4094105113636363|0.825|of
0|36|0.4094105113636363|0.7881944444444444|0.44495738636363635|0.825|data
0|37|0.44495738636363635|0.7881944444444444|0.4730823863636363|0.825|will
0|38|0.4730823863636363|0.7881944444444444|0.4953480113636363|0.825|be
0|39|0.4953480113636363|0.7881944444444444|0.5738636363636364|0.825|assembled
0|40|0.5738636363636364|0.7881944444444444|0.6742542613636363|0.825|independently,
0|41|0.29261363636363635|0.7513888888888889|0.31487926136363636|0.7881944444444444|he
0|42|0.31487926136363636|0.7513888888888889|0.3515980113636364|0.7881944444444444|said,
0|43|0.3515980113636364|0.7513888888888889|0.41370738636363635|0.7881944444444444|because
0|44|0.41370738636363635|0.7513888888888889|0.4340198863636363|0.7881944444444444|of
0|45|0.4340198863636363|0.7513888888888889|0.49495738636363634|0.7881944444444444|possibly
0|46|0.49495738636363634|0.7513888888888889|0.5558948863636364|0.7881944444444444|differing
0|47|0.5558948863636364|0.7513888888888889|0.5996448863636363|0.7881944444444444|levels
0|48|0.5996448863636363|0.7513888888888889|0.6199573863636363|0.7881944444444444|of
0|49|0.6199573863636363|0.7513888888888889|0.6902698863636363|0.7881944444444444|accuracy.
0|50|0.29261363636363635|0.7145833333333333|0.3410511363636364|0.7513888888888889|Celera
0|51|0.3410511363636364|0.7145833333333333|0.3586292613636364|0.7513888888888889|is
0|52|0.3586292613636364|0.7145833333333333|0.44105113636363635|0.7513888888888889|sequencing
0|53|0.44105113636363635|0.7145833333333333|0.4680042613636363|0.7513888888888889|the
0|54|0.4680042613636363|0.7145833333333333|0.5043323863636363|0.7513888888888889|DNA
0|55|0.5043323863636363|0.7145833333333333|0.5246448863636364|0.7513888888888889|of
0|56|0.5246448863636364|0.7145833333333333|0.5390980113636363|0.7513888888888889|a
0|57|0.5390980113636363|0.7145833333333333|0.5844105113636363|0.7513888888888889|single
0|58|0.5844105113636363|0.7145833333333333|0.6683948863636363|0.7513888888888889|anonymous
0|59|0.29261363636363635|0.6777777777777778|0.3281605113636364|0.7145833333333333|man
0|60|0.3281605113636364|0.6777777777777778|0.3797230113636364|0.7145833333333333|(males
0|61|0.3797230113636364|0.6777777777777778|0.40706676136363634|0.7145833333333333|are
0|62|0.40706676136363634|0.6777777777777778|0.4926136363636363|0.7145833333333333|genomically
0|63|0.4926136363636363|0.6777777777777778|0.5332386363636363|0.7145833333333333|more
0|64|0.5332386363636363|0.6777777777777778|0.6090198863636364|0.7145833333333333|interesting
0|65|0.6090198863636364|0.6777777777777778|0.6711292613636364|0.7145833333333333|because
0|66|0.29261363636363635|0.6409722222222223|0.32659801136363636|0.6777777777777778|they
0|67|0.32659801136363636|0.6409722222222223|0.3640980113636364|0.6777777777777778|have
0|68|0.3640980113636364|0.6409722222222223|0.40003551136363635|0.6777777777777778|both
0|69|0.40003551136363635|0.6409722222222223|0.42269176136363634|0.6777777777777778|an
0|70|0.42269176136363634|0.6409722222222223|0.43831676136363634|0.6777777777777778|X
0|71|0.43831676136363634|0.6409722222222223|0.4691761363636363|0.6777777777777778|and
0|72|0.4691761363636363|0.6409722222222223|0.4836292613636363|0.6777777777777778|a
0|73|0.4836292613636363|0.6409722222222223|0.49886363636363634|0.6777777777777778|Y
0|74|0.49886363636363634|0.6409722222222223|0.5965198863636363|0.6777777777777778|chromosome;
0|75|0.5965198863636363|0.6409722222222223|0.6558948863636364|0.6777777777777778|females
0|76|0.6558948863636364|0.6409722222222223|0.6894886363636363|0.6777777777777778|only
0|77|0.29261363636363635|0.6041666666666666|0.32386363636363635|0.6409722222222223|X's)
0|78|0.32386363636363635|0.6041666666666666|0.3644886363636364|0.6409722222222223|while
0|79|0.3644886363636364|0.6041666666666666|0.3914417613636364|0.6409722222222223|the
