paragraph_id|label_id|x1|y1|x2|y2|text
-1|0|0.29261363636363635|0.0|0.33948863636363635|0.03680555555555556|Medal
-1|1|0.33948863636363635|0.0|0.35980113636363636|0.03680555555555556|of
-1|2|0.35980113636363636|0.0|0.40706676136363634|0.03680555555555556|Honor
-1|3|0.40706676136363634|0.0|0.46175426136363634|0.03680555555555556|Society
-1|4|0.46175426136363634|0.0|0.48128551136363634|0.03680555555555556|to
-1|5|0.48128551136363634|0.0|0.5207386363636364|0.03680555555555556|Meet
0|0|0.29261363636363635|0.050694444444444445|0.3957386363636364|0.0875|WASHINGTON
0|1|0.3957386363636364|0.050694444444444445|0.40980113636363635|0.0875|--
0|2|0.40980113636363635|0.050694444444444445|0.43519176136363635|0.0875|It's
0|3|0.43519176136363635|0.050694444444444445|0.4867542613636363|0.0875|getting
0|4|0.4867542613636363|0.050694444444444445|0.5437855113636363|0.0875|tougher
0|5|0.5437855113636363|0.050694444444444445|0.5633167613636363|0.0875|to
0|6|0.5633167613636363|0.050694444444444445|0.5855823863636364|0.0875|be
0|7|0.5855823863636364|0.050694444444444445|0.6000355113636363|0.0875|a
0|8|0.6000355113636363|0.050694444444444445|0.6359730113636364|0.0875|hero
0|9|0.6359730113636364|0.050694444444444445|0.6539417613636364|0.0875|in
0|10|0.29261363636363635|0.0875|0.34612926136363636|0.12430555555555556|today's
0|11|0.34612926136363636|0.0875|0.4047230113636363|0.12430555555555556|military.
0|12|0.4047230113636363|0.0875|0.42659801136363634|0.12430555555555556|Of
0|13|0.42659801136363634|0.0875|0.4808948863636363|0.12430555555555556|course,
0|14|0.4808948863636363|0.0875|0.5078480113636363|0.12430555555555556|the
0|15|0.5078480113636363|0.0875|0.5773792613636364|0.12430555555555556|Pentagon
0|16|0.5773792613636364|0.0875|0.6066761363636364|0.12430555555555556|still
0|17|0.6066761363636364|0.0875|0.6535511363636364|0.12430555555555556|hands
0|18|0.6535511363636364|0.0875|0.6812855113636364|0.12430555555555556|out
0|19|0.29261363636363635|0.12430555555555556|0.33831676136363636|0.16111111111111112|plenty
0|20|0.33831676136363636|0.12430555555555556|0.3586292613636364|0.16111111111111112|of
0|21|0.3586292613636364|0.12430555555555556|0.40706676136363634|0.16111111111111112|Purple
0|22|0.40706676136363634|0.12430555555555556|0.4574573863636363|0.16111111111111112|Hearts
0|23|0.4574573863636363|0.12430555555555556|0.48831676136363633|0.16111111111111112|and
0|24|0.48831676136363633|0.12430555555555556|0.5410511363636363|0.16111111111111112|Bronze
0|25|0.5410511363636363|0.12430555555555556|0.5859730113636363|0.16111111111111112|Stars.
0|26|0.5859730113636363|0.12430555555555556|0.6144886363636364|0.16111111111111112|But
0|27|0.6144886363636364|0.12430555555555556|0.6414417613636363|0.16111111111111112|the
0|28|0.29261363636363635|0.16111111111111112|0.39417613636363635|0.19791666666666666|Congressional
0|29|0.39417613636363635|0.16111111111111112|0.44105113636363635|0.19791666666666666|Medal
0|30|0.44105113636363635|0.16111111111111112|0.4613636363636363|0.19791666666666666|of
0|31|0.4613636363636363|0.16111111111111112|0.5113636363636364|0.19791666666666666|Honor,
0|32|0.5113636363636364|0.16111111111111112|0.5383167613636364|0.19791666666666666|the
0|33|0.5383167613636364|0.16111111111111112|0.5930042613636364|0.19791666666666666|highest
0|34|0.5930042613636364|0.16111111111111112|0.6406605113636363|0.19791666666666666|honor,
0|35|0.6406605113636363|0.16111111111111112|0.6711292613636364|0.19791666666666666|has
0|36|0.29261363636363635|0.19791666666666666|0.3308948863636364|0.23472222222222222|been
0|37|0.3308948863636364|0.19791666666666666|0.39417613636363635|0.23472222222222222|awarded
0|38|0.39417613636363635|0.19791666666666666|0.42776988636363633|0.23472222222222222|only
0|39|0.42776988636363633|0.19791666666666666|0.4691761363636363|0.23472222222222222|twice
0|40|0.4691761363636363|0.19791666666666666|0.49417613636363633|0.23472222222222222|for
0|41|0.49417613636363633|0.19791666666666666|0.5574573863636363|0.23472222222222222|valorous
0|42|0.5574573863636363|0.19791666666666666|0.6047230113636364|0.23472222222222222|action
0|43|0.6047230113636364|0.19791666666666666|0.6461292613636364|0.23472222222222222|since
0|44|0.6461292613636364|0.19791666666666666|0.6730823863636364|0.23472222222222222|the
0|45|0.29261363636363635|0.23472222222222222|0.3535511363636364|0.27152777777777776|Vietnam
0|46|0.3535511363636364|0.23472222222222222|0.3898792613636364|0.27152777777777776|War:
0|47|0.3898792613636364|0.23472222222222222|0.4094105113636363|0.27152777777777776|to
0|48|0.4094105113636363|0.23472222222222222|0.44026988636363634|0.27152777777777776|two
0|49|0.44026988636363634|0.23472222222222222|0.48128551136363634|0.27152777777777776|Army
0|50|0.48128551136363634|0.23472222222222222|0.5531605113636363|0.27152777777777776|sergeants
0|51|0.5531605113636363|0.23472222222222222|0.5933948863636364|0.27152777777777776|killed
0|52|0.5933948863636364|0.23472222222222222|0.6113636363636363|0.27152777777777776|in
0|53|0.6113636363636363|0.23472222222222222|0.6715198863636364|0.27152777777777776|Somalia
0|54|0.6715198863636364|0.23472222222222222|0.6894886363636363|0.27152777777777776|in
0|55|0.29261363636363635|0.27152777777777776|0.33167613636363635|0.30833333333333335|1993
0|56|0.33167613636363635|0.27152777777777776|0.35394176136363636|0.30833333333333335|as
0|57|0.35394176136363636|0.27152777777777776|0.3879261363636364|0.30833333333333335|they
0|58|0.3879261363636364|0.27152777777777776|0.42347301136363635|0.30833333333333335|tried
0|59|0.42347301136363635|0.27152777777777776|0.44300426136363635|0.30833333333333335|to
0|60|0.44300426136363635|0.27152777777777776|0.4769886363636363|0.30833333333333335|help
0|61|0.4769886363636363|0.27152777777777776|0.5437855113636363|0.30833333333333335|wounded
0|62|0.5437855113636363|0.27152777777777776|0.6203480113636364|0.30833333333333335|comrades.
1|0|0.29261363636363635|0.32222222222222224|0.33636363636363636|0.3590277777777778|When
1|1|0.33636363636363636|0.32222222222222224|0.3633167613636364|0.3590277777777778|the
1|2|0.3633167613636364|0.32222222222222224|0.46487926136363633|0.3590277777777778|Congressional
1|3|0.46487926136363633|0.32222222222222224|0.5117542613636363|0.3590277777777778|Medal
1|4|0.5117542613636363|0.32222222222222224|0.5320667613636363|0.3590277777777778|of
1|5|0.5320667613636363|0.32222222222222224|0.5793323863636364|0.3590277777777778|Honor
1|6|0.5793323863636364|0.32222222222222224|0.6340198863636364|0.3590277777777778|Society
1|7|0.6340198863636364|0.32222222222222224|0.6812855113636364|0.3590277777777778|meets
1|8|0.29261363636363635|0.3590277777777778|0.3230823863636364|0.3958333333333333|this
1|9|0.3230823863636364|0.3590277777777778|0.3879261363636364|0.3958333333333333|weekend
1|10|0.3879261363636364|0.3590277777777778|0.40589488636363635|0.3958333333333333|in
1|11|0.40589488636363635|0.3590277777777778|0.47230113636363635|0.3958333333333333|Saratoga
1|12|0.47230113636363635|0.3590277777777778|0.5312855113636363|0.3958333333333333|Springs,
1|13|0.5312855113636363|0.3590277777777778|0.5676136363636364|0.3958333333333333|N.Y.,
1|14|0.5676136363636364|0.3590277777777778|0.6082386363636363|0.3958333333333333|more
1|15|0.6082386363636363|0.3590277777777778|0.6437855113636364|0.3958333333333333|than
1|16|0.6437855113636364|0.3590277777777778|0.6754261363636364|0.3958333333333333|half
1|17|0.29261363636363635|0.3958333333333333|0.31292613636363636|0.4326388888888889|of
1|18|0.31292613636363636|0.3958333333333333|0.3398792613636364|0.4326388888888889|the
1|19|0.3398792613636364|0.3958333333333333|0.37073863636363635|0.4326388888888889|163
1|20|0.37073863636363635|0.3958333333333333|0.41097301136363634|0.4326388888888889|living
1|21|0.41097301136363634|0.3958333333333333|0.4816761363636363|0.4326388888888889|recipients
1|22|0.4816761363636363|0.3958333333333333|0.5090198863636364|0.4326388888888889|are
1|23|0.5090198863636364|0.3958333333333333|0.5750355113636363|0.4326388888888889|expected
1|24|0.5750355113636363|0.3958333333333333|0.5945667613636363|0.4326388888888889|to
1|25|0.5945667613636363|0.3958333333333333|0.6465198863636363|0.4326388888888889|attend.
1|26|0.6465198863636363|0.3958333333333333|0.6890980113636364|0.4326388888888889|Since
1|27|0.29261363636363635|0.4326388888888889|0.33441051136363636|0.46944444444444444|1863,
1|28|0.33441051136363636|0.4326388888888889|0.3762073863636364|0.46944444444444444|3,399
1|29|0.3762073863636364|0.4326388888888889|0.42659801136363634|0.46944444444444444|people
1|30|0.42659801136363634|0.4326388888888889|0.4640980113636363|0.46944444444444444|have
1|31|0.4640980113636363|0.4326388888888889|0.5254261363636363|0.46944444444444444|received
1|32|0.5254261363636363|0.4326388888888889|0.5523792613636364|0.46944444444444444|the
1|33|0.5523792613636364|0.4326388888888889|0.6023792613636363|0.46944444444444444|award,
1|34|0.6023792613636363|0.4326388888888889|0.6680042613636363|0.46944444444444444|including
1|35|0.29261363636363635|0.46944444444444444|0.3234730113636364|0.50625|one
1|36|0.3234730113636364|0.46944444444444444|0.3816761363636364|0.50625|woman,
1|37|0.3816761363636364|0.46944444444444444|0.4211292613636363|0.50625|Mary
1|38|0.4211292613636363|0.46944444444444444|0.47542613636363634|0.50625|Walker,
1|39|0.47542613636363634|0.46944444444444444|0.48987926136363635|0.50625|a
1|40|0.48987926136363635|0.46944444444444444|0.5234730113636363|0.50625|Civil
1|41|0.5234730113636363|0.46944444444444444|0.5562855113636364|0.50625|War
1|42|0.5562855113636364|0.46944444444444444|0.6164417613636364|0.50625|surgeon
1|43|0.6164417613636364|0.46944444444444444|0.6543323863636363|0.50625|from
1|44|0.29261363636363635|0.50625|0.3555042613636364|0.5430555555555555|Oswego,
1|45|0.3555042613636364|0.50625|0.38909801136363636|0.5430555555555555|N.Y.
2|0|0.29261363636363635|0.5569444444444445|0.3351917613636364|0.59375|While
2|1|0.3351917613636364|0.5569444444444445|0.4047230113636363|0.59375|Pentagon
2|2|0.4047230113636363|0.5569444444444445|0.4640980113636363|0.59375|officials
2|3|0.4640980113636363|0.5569444444444445|0.5058948863636363|0.59375|insist
2|4|0.5058948863636363|0.5569444444444445|0.5328480113636364|0.59375|the
2|5|0.5328480113636364|0.5569444444444445|0.5973011363636364|0.59375|stringent
2|6|0.5973011363636364|0.5569444444444445|0.6910511363636364|0.59375|requirements
2|7|0.29261363636363635|0.59375|0.3105823863636364|0.6305555555555555|in
2|8|0.3105823863636364|0.59375|0.33753551136363635|0.6305555555555555|the
2|9|0.33753551136363635|0.59375|0.3976917613636364|0.6305555555555555|statutes
2|10|0.3976917613636364|0.59375|0.43519176136363635|0.6305555555555555|have
2|11|0.43519176136363635|0.59375|0.46292613636363633|0.6305555555555555|not
2|12|0.46292613636363633|0.59375|0.5285511363636364|0.6305555555555555|changed,
2|13|0.5285511363636364|0.59375|0.5719105113636364|0.6305555555555555|some
2|14|0.5719105113636364|0.59375|0.6203480113636364|0.6305555555555555|retired
2|15|0.6203480113636364|0.59375|0.6637073863636364|0.6305555555555555|brass
2|16|0.29261363636363635|0.6305555555555555|0.3250355113636364|0.6673611111111111|fear
2|17|0.3250355113636364|0.6305555555555555|0.3789417613636364|0.6673611111111111|politics
2|18|0.3789417613636364|0.6305555555555555|0.4094105113636363|0.6673611111111111|has
2|19|0.4094105113636363|0.6305555555555555|0.4652698863636363|0.6673611111111111|colored
2|20|0.4652698863636363|0.6305555555555555|0.49222301136363633|0.6673611111111111|the
2|21|0.49222301136363633|0.6305555555555555|0.5582386363636364|0.6673611111111111|selection
2|22|0.5582386363636364|0.6305555555555555|0.6176136363636363|0.6673611111111111|process
2|23|0.6176136363636363|0.6305555555555555|0.6797230113636363|0.6673611111111111|recently.
2|24|0.29261363636363635|0.6673611111111111|0.3367542613636364|0.7041666666666667|There
2|25|0.3367542613636364|0.6673611111111111|0.3703480113636364|0.7041666666666667|was
2|26|0.3703480113636364|0.6673611111111111|0.4074573863636363|0.7041666666666667|even
2|27|0.4074573863636363|0.6673611111111111|0.45081676136363635|0.7041666666666667|some
2|28|0.45081676136363635|0.6673611111111111|0.5105823863636363|0.7041666666666667|surprise
2|29|0.5105823863636363|0.6673611111111111|0.5297230113636363|0.7041666666666667|at
2|30|0.5297230113636363|0.6673611111111111|0.5566761363636363|0.7041666666666667|the
2|31|0.5566761363636363|0.6673611111111111|0.6262073863636364|0.7041666666666667|Pentagon
2|32|0.6262073863636364|0.6673611111111111|0.6680042613636363|0.7041666666666667|when
2|33|0.29261363636363635|0.7041666666666667|0.3613636363636364|0.7409722222222223|President
2|34|0.3613636363636364|0.7041666666666667|0.41409801136363633|0.7409722222222223|Clinton
2|35|0.41409801136363633|0.7041666666666667|0.44495738636363635|0.7409722222222223|and
2|36|0.44495738636363635|0.7041666666666667|0.5144886363636363|0.7409722222222223|Congress
2|37|0.5144886363636363|0.7041666666666667|0.5820667613636363|0.7409722222222223|approved
2|38|0.5820667613636363|0.7041666666666667|0.6090198863636364|0.7409722222222223|the
2|39|0.6090198863636364|0.7041666666666667|0.6640980113636363|0.7409722222222223|awards
2|40|0.6640980113636363|0.7041666666666667|0.6890980113636364|0.7409722222222223|for
2|41|0.29261363636363635|0.7409722222222223|0.3195667613636364|0.7777777777777778|the
2|42|0.3195667613636364|0.7409722222222223|0.3914417613636364|0.7777777777777778|sergeants
2|43|0.3914417613636364|0.7409722222222223|0.43167613636363633|0.7777777777777778|killed
2|44|0.43167613636363633|0.7409722222222223|0.4496448863636363|0.7777777777777778|in
2|45|0.4496448863636363|0.7409722222222223|0.5137073863636363|0.7777777777777778|Somalia.
