paragraph_id|label_id|x1|y1|x2|y2|text
-1|0|0.29261363636363635|0.0|0.3555042613636364|0.059027777777777776|Tal's
-1|1|0.3555042613636364|0.0|0.40316051136363634|0.059027777777777776|Hill
0|1|0.29261363636363635|0.1527777777777778|0.3301136363636364|0.18958333333333333|Tal's
0|2|0.3301136363636364|0.1527777777777778|0.3601917613636364|0.18958333333333333|Hill,
0|3|0.3601917613636364|0.1527777777777778|0.3945667613636364|0.18958333333333333|also
0|4|0.3945667613636364|0.1527777777777778|0.4398792613636363|0.18958333333333333|called
0|5|0.4398792613636363|0.1527777777777778|0.47620738636363635|0.18958333333333333|“The
0|6|0.47620738636363635|0.1527777777777778|0.5285511363636364|0.18958333333333333|Grassy
0|7|0.5285511363636364|0.1527777777777778|0.5762073863636363|0.18958333333333333|Knoll”,
0|8|0.5762073863636363|0.1527777777777778|0.6098011363636363|0.18958333333333333|was
0|9|0.6098011363636363|0.1527777777777778|0.6242542613636364|0.18958333333333333|a
0|10|0.6242542613636364|0.1527777777777778|0.6777698863636363|0.18958333333333333|90-foot
0|11|0.29261363636363635|0.18958333333333333|0.33831676136363636|0.2263888888888889|(27m)
0|12|0.33831676136363636|0.18958333333333333|0.3484730113636364|0.2263888888888889|-
0|13|0.3484730113636364|0.18958333333333333|0.3855823863636364|0.2263888888888889|wide
0|14|0.3855823863636364|0.18958333333333333|0.3957386363636364|0.2263888888888889|-
0|15|0.3957386363636364|0.18958333333333333|0.4672230113636363|0.2263888888888889|30-degree
0|16|0.4672230113636363|0.18958333333333333|0.5160511363636363|0.2263888888888889|incline
0|17|0.5160511363636363|0.18958333333333333|0.5340198863636363|0.2263888888888889|in
0|18|0.5340198863636363|0.18958333333333333|0.5609730113636363|0.2263888888888889|the
0|19|0.5609730113636363|0.18958333333333333|0.6168323863636364|0.2263888888888889|outfield
0|20|0.6168323863636364|0.18958333333333333|0.6359730113636364|0.2263888888888889|at
0|21|0.6359730113636364|0.18958333333333333|0.6875355113636363|0.2263888888888889|Minute
