paragraph_id|label_id|x1|y1|x2|y2|text
-1|0|0.29261363636363635|1.6840277777777777|0.3894886363636364|1.7430555555555556|Healing
-1|1|0.3894886363636364|1.6840277777777777|0.43558238636363633|1.7430555555555556|the
-1|2|0.43558238636363633|1.6840277777777777|0.5273792613636363|1.7430555555555556|mother
-1|3|0.5273792613636363|1.6840277777777777|0.5609730113636363|1.7430555555555556|of
-1|4|0.5609730113636363|1.6840277777777777|0.6496448863636364|1.7430555555555556|Peter's
-1|5|0.29261363636363635|1.625|0.3504261363636364|1.6840277777777777|wife
0|1|0.29261363636363635|1.5534722222222221|0.32386363636363635|1.5902777777777777|The
0|2|0.32386363636363635|1.5534722222222221|0.3777698863636364|1.5902777777777777|healing
0|3|0.3777698863636364|1.5534722222222221|0.39808238636363635|1.5902777777777777|of
0|4|0.39808238636363635|1.5534722222222221|0.4250355113636363|1.5902777777777777|the
0|5|0.4250355113636363|1.5534722222222221|0.47855113636363633|1.5902777777777777|mother
0|6|0.47855113636363633|1.5534722222222221|0.49886363636363634|1.5902777777777777|of
0|7|0.49886363636363634|1.5534722222222221|0.5504261363636364|1.5902777777777777|Peter's
0|8|0.5504261363636364|1.5534722222222221|0.5844105113636363|1.5902777777777777|wife
0|9|0.5844105113636363|1.5534722222222221|0.6019886363636363|1.5902777777777777|is
0|10|0.6019886363636363|1.5534722222222221|0.6328480113636363|1.5902777777777777|one
0|11|0.6328480113636363|1.5534722222222221|0.6531605113636363|1.5902777777777777|of
0|12|0.6531605113636363|1.5534722222222221|0.6801136363636363|1.5902777777777777|the
0|13|0.29261363636363635|1.5166666666666666|0.3555042613636364|1.5534722222222221|miracles
0|14|0.3555042613636364|1.5166666666666666|0.3758167613636364|1.5534722222222221|of
0|15|0.3758167613636364|1.5166666666666666|0.42191051136363633|1.5534722222222221|Jesus
0|16|0.42191051136363633|1.5166666666666666|0.4398792613636363|1.5534722222222221|in
0|17|0.4398792613636363|1.5166666666666666|0.46683238636363633|1.5534722222222221|the
0|18|0.46683238636363633|1.5166666666666666|0.5297230113636363|1.5534722222222221|Gospels,
